modelId,seasonBasis,participantCount,capitalDistribution,targetAverageCapitalEur,feeScenarioId,buyFeePct,sellFeePct,strategy,strategySource,strategyModelFamily,sourceAvgRoiPct,sourceVolatilityPct,sourceBaseFeeRatioPct,estimatedTurnoverMultiplier,effectiveFeeRatioPct,avgTotalCapitalDepositedEur,avgTotalCommissionsEur,avgFinalLiquidationValuePaidEur,avgAggregateUserProfitLossEur,avgWeightedUserRoiPct,avgSystemCashInEur,avgSystemCashOutEur,avgSystemNetEur,pctScenariosSystemNetNegative,avgReserveNeedEur,p95ReserveNeedEur,p99ReserveNeedEur,recommendedReserveRatioPct,exposureToWinningUsersAvgEur,winningUsersPctAvg,valueEffectVsBalancedPctPoints,whaleReserveRatioMultiplierVsMedium,minBreakEvenFeePerSidePct,safetyFeePerSidePct,userAttractivenessScore,operationalRisk,legalRegulatoryRisk,regulatoryRiskNote,isAutosufficientOnAverage
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4,299972.12,11998.88,319692.99,19720.87,6.5743,311971,319692.99,-7721.99,100,7721.99,8893.74,9391.59,2.9649,19720.87,99.94,12.9266,0,5.29,6.48,52.46,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4,300042.44,12001.7,280934,-19108.45,-6.3687,312044.14,280934,31110.14,0,0,0,0,0,0,17.03,0,0,0,1.32,29.99,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4,300038.34,12001.53,292740.61,-7297.73,-2.4324,312039.88,292740.61,19299.26,0,0,0,0,0,0,37.1,0,0,0.78,2.09,38.65,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4,300040.1,12001.6,259198.27,-40841.83,-13.6121,312041.7,259198.27,52843.43,0,0,0,0,0,0,0,0,0,0,1.28,14.05,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,7.84,300083.7,23526.56,215149.1,-84934.6,-28.3036,323610.26,215149.1,108461.16,0,0,0,0,0,0,0,0,0,0,1.32,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,7.84,300025.73,23522.02,114408.89,-185616.84,-61.8672,323547.75,114408.89,209138.85,0,0,0,0,0,0,0,0,0,0,1.45,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_2,2,2,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,4.9333,300016.69,14800.82,251010,-49006.69,-16.3347,314817.51,251010,63807.51,0,0,0,0,0,0,0,0,0,0,1.39,4.8,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,300015.2,15000.76,310791.96,10776.76,3.5921,315015.96,310791.96,4224,0,0,0,0,0,10776.76,92.31,0,0,4.3,5.42,48.4,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,299916.71,14995.84,316638.73,16722.02,5.5756,314912.55,316638.73,-1726.19,99.38,1727.74,2880.95,3330.09,0.9606,16722.02,94.64,12.9266,0,5.29,6.48,46.8,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,299916.84,14995.84,277870.07,-22046.77,-7.351,314912.68,277870.07,37042.61,0,0,0,0,0,0,11.94,0,0,0,1.32,24.33,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,299930.97,14996.55,289640.24,-10290.73,-3.4313,314927.52,289640.24,25287.28,0,0,0,0,0,0,31.81,0,0,0.78,2.09,32.95,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,300027,15001.35,256181.39,-43845.62,-14.6139,315028.35,256181.39,58846.97,0,0,0,0,0,0,0,0,0,0,1.28,8.35,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,300077.74,29407.62,209216.29,-90861.45,-30.2792,329485.36,209216.29,120269.07,0,0,0,0,0,0,0,0,0,0,1.32,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,300017.37,29401.7,108527.5,-191489.86,-63.8262,329419.07,108527.5,220891.57,0,0,0,0,0,0,0,0,0,0,1.45,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,300025.04,18501.54,247396.09,-52628.95,-17.5414,318526.58,247396.09,71130.49,0,0,0,0,0,0,0,0,0,0,1.39,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,6,300104.48,18006.27,307875.53,7771.06,2.5894,318110.75,307875.53,10235.21,0,0,0,0,0,7771.06,80.5,0,0,4.3,5.42,42.7,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,6,300017.79,18001.07,313731.2,13713.41,4.5709,318018.86,313731.2,4287.66,0,0,0,0,0,13713.41,86.6,12.9266,0,5.29,6.48,47.06,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,6,300040.5,18002.43,274983.38,-25057.12,-8.3513,318042.94,274983.38,43059.55,0,0,0,0,0,0,6.76,0,0,0,1.32,18.63,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,6,300031.36,18001.88,286736.25,-13295.11,-4.4312,318033.24,286736.25,31296.99,0,0,0,0,0,0,26.5,0,0,0.78,2.09,27.25,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,6,300035.79,18002.15,253178.05,-46857.73,-15.6174,318037.93,253178.05,64859.88,0,0,0,0,0,0,0,0,0,0,1.28,2.64,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,11.76,299983.6,35278.07,203316.33,-96667.27,-32.2241,335261.67,203316.33,131945.34,0,0,0,0,0,0,0,0,0,0,1.32,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,11.76,300126.88,35294.92,102682.13,-197444.75,-65.7867,335421.8,102682.13,232739.67,0,0,0,0,0,0,0,0,0,0,1.45,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_3_SELL_3,3,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,7.4,300066.72,22204.93,243644.06,-56422.66,-18.8035,322271.65,243644.06,78627.59,0,0,0,0,0,0,0,0,0,0,1.39,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4.5,299982.59,13499.22,312257.42,12274.83,4.0918,313481.81,312257.42,1224.39,0.12,0.18,0,0,0,12274.83,98.07,0,0,4.3,5.42,51.24,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4.5,299963.1,13498.34,318175.23,18212.12,6.0714,313461.44,318175.23,-4713.78,100,4713.78,5897.66,6395.37,1.9661,18212.12,98.36,12.9266,0,5.29,6.48,49.61,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4.5,300039.39,13501.77,279486.74,-20552.65,-6.85,313541.16,279486.74,34054.43,0,0,0,0,0,0,14.53,0,0,0,1.32,27.18,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4.5,300050.46,13502.27,291260.48,-8789.98,-2.9296,313552.73,291260.48,22292.25,0,0,0,0,0,0,34.47,0,0,0.78,2.09,35.8,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4.5,299996.55,13499.84,257638.73,-42357.82,-14.1194,313496.39,257638.73,55857.66,0,0,0,0,0,0,0,0,0,0,1.28,11.19,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,8.82,300150.51,26473.28,212204.98,-87945.53,-29.3008,326623.79,212204.98,114418.8,0,0,0,0,0,0,0,0,0,0,1.32,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,8.82,300027.54,26462.43,111434.89,-188592.66,-62.8582,326489.97,111434.89,215055.09,0,0,0,0,0,0,0,0,0,0,1.45,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_1_5_SELL_3,1.5,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,5.55,300018.68,16651.03,249188.69,-50829.98,-16.9422,316669.71,249188.69,67481.02,0,0,0,0,0,0,0,0,0,0,1.39,1.3,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_3,2,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,299980.22,14999.01,310744.67,10764.45,3.5884,314979.23,310744.67,4234.56,0,0,0,0,0,10764.45,92.27,0,0,4.3,5.42,48.39,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_3,2,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,299973.09,14998.65,316668.59,16695.51,5.5656,314971.74,316668.59,-1696.85,99.16,1698.62,2850.12,3310.53,0.9501,16695.51,94.56,12.9266,0,5.29,6.48,46.79,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_3,2,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,299848.37,14992.42,277781.97,-22066.4,-7.359,314840.79,277781.97,37058.82,0,0,0,0,0,0,11.9,0,0,0,1.32,24.31,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",500,HIGH,600,BUY_2_SELL_3,2,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,299980.04,14999,289669.75,-10310.29,-3.437,314979.04,289669.75,25309.29,0,0,0,0,0,0,31.78,0,0,0.78,2.09,32.94,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
