scope,strategy,marketFrequency,maxChangesPerWindow,stopLossThreshold,takeProfitThreshold,numScenarios,avgROI,medianROI,bestROI,worstROI,volatility,pctAbove0,pctAbove7,pctAbove10,avgTrades,avgCommissions,avgPlatformRevenue,avgDeltaVsHold,overtradingRisk
in_progress,HYBRID_VALUE_MOMENTUM,3,1,-10,15,1,129.4061,129.4061,129.4061,129.4061,0.0000,100.0000,100.0000,100.0000,6.0000,3.0100,0.3010,-90.6708,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,3,-5,7,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,3,-5,10,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,3,-5,15,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,3,-10,7,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,3,-10,10,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,3,-10,15,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,5,-5,7,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,5,-5,10,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,5,-5,15,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,5,-10,7,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,5,-10,10,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,5,-10,15,1,116.8070,116.8070,116.8070,116.8070,0.0000,100.0000,100.0000,100.0000,9.0000,4.0511,0.4051,-103.2698,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,1,-5,7,1,157.1743,157.1743,157.1743,157.1743,0.0000,100.0000,100.0000,100.0000,4.0000,2.6781,0.2678,-62.9025,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,1,-5,10,1,157.1743,157.1743,157.1743,157.1743,0.0000,100.0000,100.0000,100.0000,4.0000,2.6781,0.2678,-62.9025,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,1,-5,15,1,157.1743,157.1743,157.1743,157.1743,0.0000,100.0000,100.0000,100.0000,4.0000,2.6781,0.2678,-62.9025,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,1,-10,7,1,157.1743,157.1743,157.1743,157.1743,0.0000,100.0000,100.0000,100.0000,4.0000,2.6781,0.2678,-62.9025,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,1,-10,10,1,157.1743,157.1743,157.1743,157.1743,0.0000,100.0000,100.0000,100.0000,4.0000,2.6781,0.2678,-62.9025,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,1,-10,15,1,157.1743,157.1743,157.1743,157.1743,0.0000,100.0000,100.0000,100.0000,4.0000,2.6781,0.2678,-62.9025,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,3,-5,7,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,3,-5,10,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,3,-5,15,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,3,-10,7,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,3,-10,10,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,3,-10,15,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,5,-5,7,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,5,-5,10,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,5,-5,15,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,5,-10,7,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,5,-10,10,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,5,5,-10,15,1,129.5783,129.5783,129.5783,129.5783,0.0000,100.0000,100.0000,100.0000,6.0000,3.2982,0.3298,-90.4986,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,1,-5,7,1,144.1184,144.1184,144.1184,144.1184,0.0000,100.0000,100.0000,100.0000,4.0000,2.5765,0.2576,-75.9585,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,1,-5,10,1,144.1184,144.1184,144.1184,144.1184,0.0000,100.0000,100.0000,100.0000,4.0000,2.5765,0.2576,-75.9585,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,1,-5,15,1,144.1184,144.1184,144.1184,144.1184,0.0000,100.0000,100.0000,100.0000,4.0000,2.5765,0.2576,-75.9585,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,1,-10,7,1,144.1184,144.1184,144.1184,144.1184,0.0000,100.0000,100.0000,100.0000,4.0000,2.5765,0.2576,-75.9585,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,1,-10,10,1,144.1184,144.1184,144.1184,144.1184,0.0000,100.0000,100.0000,100.0000,4.0000,2.5765,0.2576,-75.9585,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,1,-10,15,1,144.1184,144.1184,144.1184,144.1184,0.0000,100.0000,100.0000,100.0000,4.0000,2.5765,0.2576,-75.9585,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,3,-5,7,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,3,-5,10,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,3,-5,15,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,3,-10,7,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,3,-10,10,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,3,-10,15,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,5,-5,7,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,5,-5,10,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,5,-5,15,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,5,-10,7,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,5,-10,10,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
in_progress,HYBRID_VALUE_MOMENTUM,7,5,-10,15,1,94.6669,94.6669,94.6669,94.6669,0.0000,100.0000,100.0000,100.0000,7.0000,3.2150,0.3215,-125.4100,LOW
